aX,aY,aZ,gX,gY,gZ
-0.161,1.793,-0.479,21.912,-69.519,-138.306
-0.120,1.695,-0.285,25.391,-98.572,-202.026
-0.120,1.355,-0.041,14.099,-126.526,-263.306
-0.124,0.998,0.066,10.803,-145.264,-296.143
-0.139,0.575,0.088,-13.977,-179.871,-323.425
-0.109,0.229,0.347,-28.442,-201.294,-337.341
-0.004,-0.228,0.742,-49.988,-221.069,-343.994
0.247,-0.790,1.139,-12.207,-227.539,-338.440
0.357,-1.458,0.831,50.354,-140.381,-257.446
0.437,-0.986,1.042,33.081,-134.033,-161.011
0.383,-1.158,1.055,59.631,-100.464,-148.987
0.450,-1.346,1.330,-2.869,-68.542,-93.018
0.508,-1.456,1.373,-42.542,-15.381,-17.883
0.539,-1.087,1.318,-42.603,33.203,69.824
0.549,-0.853,1.153,-20.996,74.524,130.432
0.559,-0.872,1.142,-22.461,106.079,182.739
0.452,-0.830,0.903,-38.574,129.272,259.521
0.286,-0.384,0.763,-35.583,143.433,312.073
0.111,-0.154,0.466,-31.433,144.714,344.543
-0.027,0.104,0.326,-59.875,113.220,337.585
-0.141,0.401,0.374,-27.100,91.064,326.233
-0.243,0.791,0.122,-33.813,72.754,311.462
-0.238,1.389,-0.344,-68.787,44.128,296.936
-0.143,1.892,-0.027,-96.985,24.963,256.958
-0.130,1.826,-0.050,-70.068,35.400,158.630
-0.139,2.095,-0.648,-11.841,80.200,64.819
-0.092,2.027,-0.675,23.071,35.950,-15.259
-0.012,1.788,-0.339,60.181,0.244,-86.121
-0.032,1.630,-0.088,87.646,-20.142,-159.180
-0.007,1.614,0.057,64.758,-16.113,-213.074
0.031,1.219,-0.032,60.120,-29.297,-255.737
-0.018,1.141,0.184,79.529,-77.637,-297.302
-0.065,0.675,0.309,55.969,-81.665,-333.740
-0.017,0.371,0.398,24.170,-93.750,-344.360
-0.076,-0.078,0.617,34.058,-112.732,-360.046
-0.010,-1.068,0.965,-34.058,-145.935,-323.791
0.355,-1.234,1.570,-87.585,-147.461,-215.332
0.432,-1.420,0.929,27.710,-39.490,-174.805
0.424,-1.509,1.076,0.061,-28.381,-112.488
0.541,-1.549,1.006,-21.240,59.387,-9.644
0.492,-1.418,0.978,-22.949,2.197,93.140
0.471,-1.197,0.908,-18.066,32.776,176.514
0.431,-0.824,0.868,-10.132,60.913,216.858
0.331,-0.583,0.810,-11.536,74.097,245.422
0.197,-0.396,0.672,-11.414,74.463,305.542
0.035,0.002,0.617,-21.484,72.205,351.929
-0.135,0.793,0.700,-62.317,96.497,339.966
-0.127,1.123,0.276,-33.752,127.319,310.669
-0.055,1.186,-0.061,-5.798,68.665,307.800
-0.125,1.691,0.333,-35.095,45.715,306.885
-0.209,1.896,0.168,-41.626,68.298,195.312
-0.202,1.999,-0.164,24.475,73.547,91.858
-0.171,1.966,-0.288,60.974,55.054,11.902
-0.149,1.633,-0.092,45.166,15.625,-85.999
-0.239,1.748,-0.068,13.794,-19.348,-109.558
-0.194,1.674,0.070,45.837,-24.475,-203.796
-0.044,1.166,0.394,101.501,-46.021,-299.927
-0.106,0.636,0.568,154.541,-69.214,-378.479
0.049,0.048,0.433,116.821,-43.152,-376.953
0.146,-0.339,0.545,51.941,-64.331,-337.769
0.320,-0.999,0.623,-8.301,-59.448,-270.569
0.632,-0.892,1.139,-37.537,-77.026,-168.640
0.642,-0.932,0.739,63.049,-38.818,-129.639
0.656,-1.315,0.826,18.860,-81.848,-49.377
0.840,-0.835,1.150,-62.317,-43.457,37.964
0.746,-0.476,1.019,-3.235,3.967,63.843
0.702,-0.681,0.759,22.339,14.160,45.837
0.629,-0.707,0.787,-4.456,-7.935,102.783
0.530,-0.612,0.799,-35.461,-6.531,186.157
0.395,-0.245,0.715,-53.772,24.109,232.056
0.310,0.210,0.683,-49.622,27.466,240.234
0.270,0.508,0.653,-43.457,41.382,217.957
0.273,0.650,0.653,-27.954,36.682,201.782
0.224,0.753,0.524,-8.240,26.184,192.383
0.199,1.092,0.513,-36.560,10.437,174.072
0.212,1.267,0.530,-46.082,10.559,129.272
0.226,1.246,0.485,-36.804,20.691,65.735
0.237,1.263,0.452,-21.118,0.916,23.804
0.254,1.316,0.553,-15.686,-12.451,0.183
0.328,1.171,0.604,19.348,0.732,-46.448
0.349,0.825,0.559,56.824,8.667,-103.943
0.383,0.717,0.580,55.969,-16.174,-104.919
0.401,0.592,0.607,36.438,-20.264,-105.652
0.472,0.330,0.559,54.138,-22.644,-104.248
0.520,0.210,0.671,45.715,-29.541,-96.497
0.556,0.215,0.817,26.245,-24.902,-77.026
0.590,0.090,0.768,29.419,-14.587,-59.509
0.609,0.061,0.831,18.066,-21.118,-30.762
0.600,0.303,0.907,-10.010,-8.301,-5.981
0.586,0.372,0.787,-21.790,13.123,-6.042
0.611,0.252,0.731,-6.897,8.789,-5.920
0.592,0.255,0.701,10.986,-0.793,7.507
0.557,0.487,0.764,0.000,0.854,12.634
0.545,0.410,0.691,-11.963,12.695,0.549

0.554,0.411,0.714,1.465,-0.977,0.977
0.551,0.412,0.728,0.732,-2.319,2.502
0.545,0.433,0.743,-1.831,-0.671,2.563
0.549,0.435,0.742,-0.488,0.854,-1.343
0.554,0.388,0.726,0.427,-0.305,0.305
0.547,0.404,0.741,-0.061,0.610,3.235
0.550,0.432,0.745,-0.244,1.404,2.991
0.548,0.440,0.742,-1.221,3.479,-1.404
0.551,0.392,0.716,0.427,3.052,-0.732
0.554,0.438,0.751,-0.122,1.160,2.136
0.550,0.585,0.803,-4.761,5.188,-1.831
0.543,0.669,0.837,-7.324,16.907,-19.897
0.558,0.732,0.790,13.306,25.940,-33.020
0.542,1.205,1.011,-23.437,27.039,-56.213
0.509,1.299,0.868,-33.875,63.782,-104.614
0.390,0.975,0.514,19.287,88.074,-169.922
0.448,0.395,0.325,23.987,52.002,-217.407
0.467,0.174,0.489,3.601,35.400,-245.239
0.520,-0.550,0.274,37.720,18.677,-255.188
0.664,-0.907,0.644,-12.756,-35.461,-190.247
0.699,-1.254,1.059,-61.951,-30.640,-130.981
0.697,-1.490,1.200,-93.323,-2.258,-49.744
0.575,-1.546,1.051,-70.740,30.884,47.241
0.468,-1.481,0.776,-60.059,51.086,143.921
0.365,-1.393,0.638,-54.749,54.565,245.850
0.068,-0.952,0.619,-69.946,52.551,339.722
-0.202,0.015,0.881,-62.927,93.567,387.451
-0.398,0.926,0.480,-9.277,180.664,377.197
-0.299,1.628,-0.608,36.743,142.456,325.378
-0.230,1.972,-0.138,12.878,52.490,232.788
-0.064,2.449,0.121,90.637,71.960,80.627
0.002,1.887,0.019,112.915,77.881,-29.297
0.109,1.958,0.263,40.405,54.565,-79.407
0.141,1.785,0.152,27.710,-2.869,-132.935
0.152,1.411,0.321,25.330,-41.626,-175.354
0.144,1.291,0.403,-2.563,-36.682,-195.801
0.135,1.144,0.634,-49.988,-36.621,-246.643
0.120,0.487,0.624,-54.504,-24.902,-293.335
0.234,-0.170,0.715,-67.017,-44.556,-280.090
0.548,-0.375,0.986,-115.295,-59.998,-250.305
0.539,-0.846,0.783,-135.925,-31.616,-278.320
0.702,-0.945,0.797,-129.578,-43.945,-189.758
0.711,-0.900,0.808,-73.059,-17.090,-125.427
0.769,-0.972,0.837,-47.241,-5.615,-80.505
0.774,-1.050,0.850,-41.687,4.150,-39.856
0.816,-1.194,0.839,-3.601,25.085,23.315
0.756,-1.067,0.696,22.339,40.588,106.934
0.656,-0.899,0.736,27.649,35.645,179.077
0.543,-0.568,0.714,30.457,41.260,253.479
0.330,0.051,0.795,12.756,69.458,310.120
0.321,0.264,0.567,21.729,55.542,288.025
0.062,0.676,0.523,-6.958,94.299,309.326
-0.020,1.144,0.113,36.682,137.268,289.856
-0.062,1.796,-0.043,100.159,97.351,238.342
-0.023,2.128,0.096,78.857,54.077,148.132
-0.041,2.041,-0.135,62.622,34.485,29.236
0.010,1.942,-0.127,55.542,-4.883,-71.228
0.088,1.434,0.008,64.697,-25.513,-132.385
0.133,1.268,0.133,37.903,-33.081,-167.297
0.156,1.115,0.252,-9.583,-41.504,-199.097
0.216,0.893,0.456,-22.705,-53.284,-223.511
0.277,0.661,0.625,-7.141,-51.575,-250.366
0.364,0.210,0.683,-3.784,-48.523,-272.217
0.421,-0.146,0.771,-59.875,-61.829,-248.230
0.624,-0.626,0.843,-64.575,-77.087,-204.285
0.747,-0.838,1.146,-60.852,-78.003,-200.867
0.765,-1.122,1.061,-30.457,-31.128,-143.433
0.830,-1.136,1.126,-77.454,0.000,-81.299
0.838,-1.203,0.722,-32.349,49.561,-7.507
0.814,-1.019,0.588,-8.545,37.903,67.749
0.708,-0.886,0.545,31.128,29.907,143.982
0.576,-0.442,0.690,41.443,19.653,208.252
0.484,0.089,0.660,8.545,37.720,236.084
0.401,0.136,0.405,-3.784,36.987,243.591
0.268,0.254,0.516,27.710,27.466,279.907
0.120,1.301,0.836,2.319,31.006,298.645
0.039,1.561,0.073,43.579,86.609,241.455
0.036,1.653,-0.181,1.526,35.400,158.020
0.173,1.900,0.299,-36.499,-29.053,45.044
0.233,1.431,0.357,56.641,-13.977,-20.325
0.346,1.073,0.261,68.420,-15.259,-64.209
0.397,0.914,0.420,24.780,-31.433,-68.726
0.442,0.813,0.523,6.104,-38.269,-77.454
0.518,0.577,0.633,27.405,-40.405,-91.125
0.599,0.353,0.683,33.142,-34.546,-85.754
0.635,0.279,0.700,20.996,-25.757,-63.416
0.661,0.249,0.699,15.198,-14.343,-43.091
0.683,0.215,0.670,3.906,-10.132,-23.254
0.677,0.295,0.690,1.343,-4.944,-10.071
0.662,0.369,0.727,5.798,-4.395,-2.197
0.656,0.360,0.694,3.784,0.732,2.380
0.644,0.418,0.688,-2.686,2.258,9.705
0.630,0.435,0.621,1.343,10.254,11.719
0.609,0.444,0.582,0.977,10.620,13.855
0.589,0.560,0.585,-9.644,11.292,23.621
0.568,0.608,0.565,-17.212,10.071,20.935
0.572,0.582,0.536,-13.550,-4.761,7.446
0.584,0.563,0.602,-14.465,-8.972,-11.597
0.615,0.581,0.623,-6.531,-6.348,-32.959
0.631,0.509,0.688,12.085,15.381,-30.640
0.615,0.548,0.630,24.841,37.109,-15.564
0.626,0.472,0.519,18.677,37.659,-7.202
0.645,0.554,0.559,-5.615,24.475,5.737
0.669,0.480,0.548,-9.827,16.541,12.451
0.680,0.395,0.539,-13.977,8.118,14.343
0.663,0.567,0.635,-12.085,9.277,13.977
0.677,0.548,0.598,-4.150,21.606,3.418
0.675,0.510,0.548,7.812,19.287,-2.808
0.676,0.494,0.524,12.024,12.634,-4.150
0.674,0.484,0.522,7.751,1.709,5.310
0.656,0.528,0.545,4.089,-4.822,8.728
0.657,0.531,0.530,1.282,-4.272,0.549
0.662,0.520,0.543,4.150,-4.517,-3.174
0.662,0.509,0.537,3.540,1.160,-4.883
0.677,0.493,0.560,1.404,2.258,-2.747
0.674,0.533,0.572,-1.099,2.380,-4.700
0.670,0.490,0.544,0.549,-1.038,-7.202
0.661,0.442,0.531,2.930,-1.831,-1.648
0.666,0.470,0.540,1.160,-1.770,3.296
0.676,0.517,0.563,-0.610,0.122,6.348
0.670,0.498,0.559,-2.075,-2.197,0.793
0.668,0.513,0.553,-1.282,0.549,-1.038
0.682,0.543,0.567,0.549,3.479,-1.282
0.676,0.504,0.554,7.935,9.460,-9.155
0.684,0.475,0.570,7.751,12.268,-14.832

0.702,0.450,0.536,-1.587,-2.014,2.258
0.698,0.472,0.574,-3.723,-2.625,2.258
0.699,0.487,0.585,1.465,2.502,-1.160
0.710,0.431,0.539,7.996,2.869,-2.625
0.703,0.443,0.526,-0.183,-7.874,-2.625
0.704,0.452,0.561,1.221,-8.911,-5.066
0.697,0.464,0.594,-5.188,-19.531,-18.127
0.716,0.458,0.621,-12.329,-19.958,-39.856
0.703,0.439,0.587,-7.751,-12.817,-40.466
0.699,0.388,0.594,-2.563,-11.108,-31.311
0.719,0.425,0.582,-1.953,-12.878,-29.724
0.698,0.434,0.527,-5.859,-18.799,-27.100
0.707,0.396,0.633,-23.132,-18.860,-14.526
0.705,0.360,0.575,-6.287,0.793,4.089
0.718,0.326,0.546,-2.869,4.578,10.986
0.689,0.379,0.531,-5.188,3.113,20.874
0.695,0.470,0.611,-15.198,7.202,20.813
0.720,0.452,0.642,-4.272,13.428,27.954
0.695,0.520,0.559,-3.540,11.963,18.555
0.753,0.606,0.656,-0.977,4.517,1.282
0.703,0.928,0.708,1.404,20.630,-34.119
0.691,0.960,0.660,-14.099,32.410,-85.510
0.679,0.803,0.604,-10.986,55.603,-117.126
0.677,0.531,0.489,2.502,60.974,-136.780
0.874,0.158,0.286,9.460,90.881,-176.270
1.006,-0.169,0.185,10.559,43.701,-173.767
1.100,-0.483,0.583,-7.996,10.742,-132.202
1.149,-1.061,0.818,-85.815,-2.869,-84.778
0.661,-1.557,1.809,-99.182,-9.644,-28.137
0.601,-1.827,0.656,-19.165,104.248,106.079
0.403,-0.604,0.525,-140.991,67.444,239.746
0.011,0.025,0.140,-189.697,46.814,273.254
-0.045,0.934,-0.146,-81.848,98.145,298.889
0.169,1.585,-0.650,-46.082,140.747,240.967
0.241,1.542,-0.674,49.683,98.938,122.620
0.274,1.547,-0.590,59.265,69.092,58.472
0.340,2.383,-1.101,30.884,72.266,-27.466
0.354,2.179,-1.126,0.183,-53.040,-108.093
0.405,1.802,-0.667,53.833,-105.225,-146.362
0.205,1.717,-0.193,63.721,-112.976,-264.587
0.029,1.181,0.212,19.714,-104.065,-416.199
0.028,0.206,0.410,-54.504,-145.264,-429.565
0.029,-0.566,0.932,-218.323,-283.691,-288.391
-0.030,-0.730,1.445,-199.585,-278.381,-152.405
-0.162,-1.237,2.079,-70.251,-90.454,-175.659
0.152,-2.052,2.291,-101.318,108.398,-101.135
0.187,-1.532,1.831,-34.912,319.702,-28.931
0.535,-1.137,1.256,13.184,367.371,141.296
0.602,-0.454,0.805,-61.401,357.300,167.786
0.627,-0.251,0.423,104.919,215.881,210.510
0.265,0.358,0.318,4.700,87.952,231.689
0.083,0.236,-0.169,47.485,71.899,211.365
0.137,1.017,-0.819,42.297,130.188,255.981
0.375,1.898,-0.689,80.017,153.198,216.553
0.511,1.472,-0.652,159.241,96.130,104.736
0.570,1.476,-0.986,151.917,124.268,9.033
0.484,1.557,-1.152,154.114,26.428,-115.356
0.678,1.246,-0.978,110.291,-46.814,-131.470
0.626,1.336,-0.653,69.946,-111.145,-75.928
0.520,1.073,-0.263,29.541,-131.531,-116.211
0.486,1.002,0.005,35.522,-147.095,-164.734
0.409,0.896,0.113,6.287,-134.460,-208.374
0.297,0.428,0.351,-22.705,-153.748,-220.764
0.320,0.114,0.405,-0.366,-180.054,-209.778
0.275,-0.363,0.748,-47.852,-232.544,-167.786
0.439,-0.652,1.527,-95.215,-176.941,-87.402
0.581,-1.118,1.731,-59.814,-52.124,-29.236
0.795,-1.098,1.293,-24.597,-21.057,-56.885
0.619,-0.933,1.356,0.183,72.144,-10.925
0.655,-1.032,1.112,18.372,82.520,79.590
0.609,-1.038,1.106,41.687,41.321,167.664
0.401,-0.880,0.859,36.194,78.857,244.629
0.266,-0.442,0.743,12.451,59.265,285.278
0.015,-0.119,0.714,13.184,88.989,329.102
-0.054,0.790,0.796,-44.556,105.896,342.102
-0.070,1.337,0.188,-121.643,144.165,316.772
-0.078,1.291,-0.270,-71.777,139.465,295.288
-0.020,2.116,-0.497,-97.900,94.116,258.606
-0.034,2.313,-0.989,-28.992,92.041,107.422
-0.065,1.636,-0.807,22.522,-44.617,-26.367
0.040,1.599,-0.349,31.677,-74.341,-61.096
0.038,1.561,-0.273,73.303,-25.879,-144.348
0.026,1.245,-0.027,98.328,-25.818,-234.436
0.175,0.970,0.190,120.544,-63.354,-269.348
0.219,0.558,0.317,84.595,-146.240,-280.945
0.264,-0.028,0.550,111.145,-216.125,-279.907
0.336,-0.548,0.898,14.221,-244.324,-223.083
0.448,-0.661,1.562,-13.123,-229.004,-147.888
0.467,-0.798,1.335,41.443,-72.937,-92.651
0.574,-0.748,0.988,43.457,5.737,-48.218
0.528,-0.617,1.054,11.597,-12.817,6.897
0.492,-0.478,1.187,-1.831,-15.869,66.223
0.532,-0.396,1.032,9.521,53.223,80.811
0.499,-0.203,0.883,5.798,33.569,106.628
0.419,0.273,0.901,-23.804,76.233,90.942
0.559,0.550,0.689,-32.043,124.146,54.932
0.578,0.532,0.418,-18.188,94.116,97.229
0.632,0.923,0.368,-52.307,68.115,84.167
0.694,1.001,0.383,-29.663,61.340,55.908
0.678,0.809,0.322,3.601,27.710,31.433
0.698,0.808,0.409,5.371,-13.184,-6.409
0.703,0.721,0.590,0.793,-17.456,-22.217
0.686,0.435,0.610,27.649,-6.409,-31.128
0.701,0.337,0.644,20.691,-18.005,-30.518
0.712,0.306,0.668,20.569,-14.648,-25.818
0.693,0.296,0.691,6.409,-8.972,-24.231
0.704,0.196,0.685,7.935,-4.883,-17.639
0.699,0.265,0.648,1.953,2.136,-11.353
0.703,0.252,0.614,2.563,5.554,-3.662
0.702,0.228,0.659,-0.732,0.427,-1.099
0.708,0.252,0.664,5.798,-0.244,-2.258
0.709,0.333,0.662,5.920,3.235,-2.014
0.723,0.345,0.639,-2.136,7.935,-2.441
0.725,0.332,0.620,0.061,6.226,-2.136
0.720,0.330,0.611,2.075,3.601,-0.183
0.708,0.337,0.610,-1.648,3.723,2.136
0.725,0.373,0.602,-1.770,1.648,3.479
0.717,0.379,0.582,-4.272,1.587,-1.221
0.711,0.320,0.609,-2.686,-0.366,-2.197
0.715,0.316,0.630,0.366,0.854,1.282
0.725,0.355,0.635,-1.038,-1.038,1.343
0.726,0.354,0.659,-1.282,2.380,-2.136
0.718,0.301,0.633,-2.563,2.808,0.305
0.718,0.335,0.617,-3.174,4.395,3.052
0.715,0.370,0.603,-2.991,3.967,0.671

0.708,0.351,0.596,1.038,0.244,0.427
0.713,0.342,0.625,1.038,0.977,1.465
0.705,0.360,0.607,-0.732,0.854,0.244
0.722,0.347,0.628,-0.977,0.732,0.671
0.722,0.363,0.622,0.183,2.075,0.000
0.724,0.358,0.613,0.610,1.404,-0.305
0.721,0.357,0.622,1.770,3.418,-1.221
0.718,0.354,0.610,1.099,2.197,-0.549
0.718,0.383,0.598,2.441,3.418,0.732
0.720,0.417,0.598,1.343,3.113,-3.235
0.757,0.519,0.686,-3.906,6.592,-9.521
0.774,0.698,0.613,3.845,19.531,-22.583
0.713,0.806,0.367,20.813,3.540,-44.250
0.711,0.773,0.424,8.972,-37.842,-71.167
0.653,0.291,0.601,32.959,-36.194,-85.876
0.758,-0.000,0.546,64.880,-30.151,-75.195
0.807,-0.223,0.611,28.809,-69.336,-76.721
0.813,-0.565,1.041,-48.218,-75.928,-55.847
0.802,-1.181,1.395,-138.245,-38.086,16.235
0.548,-1.113,1.374,-149.170,41.260,119.568
0.356,-0.824,1.450,-137.634,106.812,194.519
0.065,-0.363,1.116,-132.263,165.588,235.413
-0.175,0.378,0.764,-127.014,230.652,246.460
-0.247,1.070,-0.203,-131.104,270.935,264.954
-0.152,1.655,-0.977,-131.409,202.270,258.972
0.055,1.711,-0.630,-0.732,79.529,156.006
-0.091,1.408,-0.814,42.114,39.978,68.787
-0.035,1.739,-1.034,44.128,21.118,-28.198
0.002,1.857,-0.906,56.152,-28.137,-90.210
-0.001,1.579,-0.502,143.799,-45.837,-141.174
-0.081,1.540,-0.276,152.954,-71.655,-212.524
-0.081,1.311,0.073,83.801,-134.399,-308.350
-0.146,0.807,0.374,83.862,-203.796,-342.407
-0.237,0.420,0.622,94.910,-235.046,-342.773
-0.279,-0.059,0.844,114.258,-207.153,-356.506
-0.281,-1.035,0.994,96.863,-152.283,-357.239
-0.010,-1.939,1.379,-50.354,-176.636,-242.187
0.242,-2.098,1.956,-79.956,-146.606,-90.576
0.128,-1.754,1.674,-8.484,-14.038,15.381
0.216,-1.226,1.306,-21.362,52.124,67.444
0.156,-0.961,1.379,-85.632,60.791,115.417
0.143,-0.787,1.152,-44.983,163.452,155.334
0.017,-0.620,0.964,-34.668,198.120,209.595
-0.102,-0.181,0.913,-70.679,197.998,289.246
-0.151,0.477,0.563,-160.095,254.089,337.280
-0.229,0.760,-0.198,-107.483,268.005,364.624
-0.327,1.275,-0.387,-78.186,192.200,355.347
-0.108,1.934,-0.641,-98.328,108.459,272.583
-0.282,1.702,-0.741,-23.437,81.360,165.222
-0.127,2.215,-0.778,-34.790,37.292,28.931
0.016,2.095,-0.712,79.590,-24.597,-124.268
0.148,1.570,-0.496,114.380,-53.650,-164.917
0.126,1.619,-0.301,104.980,-72.449,-194.885
0.073,1.344,-0.026,80.688,-124.939,-250.549
-0.031,1.028,0.145,93.140,-174.011,-305.054
-0.075,0.534,0.419,103.210,-219.177,-321.655
-0.066,-0.094,0.613,95.947,-198.791,-308.594
0.127,-0.589,0.919,7.690,-185.547,-247.192
0.263,-0.920,1.430,-48.096,-126.038,-174.622
0.321,-1.063,1.592,11.841,-30.457,-114.502
0.338,-1.212,1.298,10.925,-55.969,-61.951
0.406,-0.953,1.333,-24.841,-0.977,31.067
0.477,-0.914,1.032,-9.583,62.134,49.561
0.429,-0.744,1.094,-8.362,52.429,89.905
0.303,-0.604,0.936,-17.395,67.017,131.531
0.281,-0.477,0.892,-91.248,90.820,154.724
0.099,-0.050,0.812,-68.542,105.469,222.168
-0.013,0.602,0.603,-71.594,155.334,260.010
0.102,0.862,0.413,-146.301,200.623,264.404
0.073,1.193,0.069,-205.261,234.802,258.179
0.208,1.641,-0.631,-69.031,219.482,254.211
0.092,2.051,-0.752,-8.057,128.906,195.129
0.176,1.498,-0.631,-1.343,16.724,40.833
0.238,1.543,-0.118,5.188,-67.261,-2.747
0.250,1.529,-0.069,41.992,-6.104,-95.215
0.297,1.356,-0.037,48.645,-12.695,-189.148
0.331,1.059,0.074,120.483,-54.504,-236.084
0.422,0.676,0.341,138.062,-105.408,-239.746
0.457,0.100,0.385,71.716,-155.212,-203.796
0.535,-0.196,0.721,39.429,-164.734,-145.752
0.606,-0.244,0.899,31.250,-90.576,-90.271
0.701,-0.089,0.972,21.667,-19.653,-49.377
0.693,0.086,0.794,19.836,8.850,-43.884
0.727,0.039,0.717,21.301,-3.906,-36.926
0.759,0.060,0.767,5.432,-13.733,-4.761
0.751,0.243,0.745,-10.864,5.615,14.832
0.741,0.204,0.647,0.549,5.737,15.747
0.729,0.282,0.642,1.892,0.854,15.442
0.712,0.361,0.639,-0.671,13.428,5.920
0.734,0.412,0.621,-13.794,21.118,-5.554
0.717,0.324,0.557,-8.789,16.846,-14.160
0.748,0.215,0.579,6.104,1.221,-14.404
0.729,0.425,0.623,-5.676,-3.296,5.615
0.736,0.375,0.604,-10.315,2.380,1.282
0.734,0.269,0.598,-3.357,-5.737,-0.854
0.724,0.283,0.619,-3.113,-7.812,7.751
0.737,0.343,0.625,-8.179,0.305,5.981
0.736,0.302,0.630,-1.465,-1.343,-6.470
0.729,0.255,0.621,5.737,2.319,-5.005
0.733,0.312,0.606,2.319,5.920,5.188
0.724,0.340,0.620,-3.540,-0.305,0.244
0.717,0.255,0.613,7.568,-1.038,-2.808
0.728,0.306,0.601,3.235,0.427,5.432
0.743,0.371,0.588,-2.625,0.977,7.019
0.737,0.353,0.627,-0.671,-0.793,-2.930
0.735,0.291,0.620,4.761,1.221,-1.221
0.733,0.279,0.605,2.625,2.197,3.723
0.733,0.337,0.597,-3.601,0.427,3.479
0.721,0.327,0.620,-1.526,3.174,-1.465
0.729,0.281,0.621,0.061,2.380,1.892
0.729,0.292,0.602,3.540,0.610,5.005
0.726,0.339,0.600,-3.418,-0.244,4.028
0.724,0.333,0.618,-0.488,3.418,-0.488
0.735,0.300,0.610,1.953,2.930,0.244
0.734,0.306,0.620,-1.526,0.854,2.869
0.741,0.371,0.623,-1.892,2.136,6.287
0.734,0.345,0.595,-2.869,5.493,1.465
0.732,0.316,0.604,1.770,2.686,-0.183
0.728,0.307,0.596,2.014,2.991,1.953
0.734,0.338,0.587,-0.061,2.197,3.296
0.732,0.333,0.597,0.366,2.197,0.061
0.732,0.304,0.591,0.977,2.563,-0.061
0.744,0.345,0.623,-4.883,1.770,2.930
0.745,0.318,0.604,0.549,6.897,2.502
0.739,0.301,0.600,-1.343,4.517,2.502

0.783,0.297,0.573,-7.568,-5.005,0.610
0.797,0.295,0.569,-2.075,4.700,4.150
0.799,0.274,0.518,-1.526,-3.052,1.343
0.781,0.291,0.566,-1.892,-4.883,1.160
0.798,0.324,0.533,-1.648,0.244,-0.977
0.801,0.297,0.530,2.136,-6.653,-4.456
0.797,0.278,0.556,4.211,-7.690,-4.761
0.812,0.268,0.538,3.540,-13.123,-4.272
0.785,0.328,0.511,2.991,-38.025,-16.785
0.767,0.357,0.636,4.456,-30.640,-21.057
0.769,0.239,0.637,5.554,-17.029,-12.695
0.819,0.393,0.700,-3.723,-15.991,-7.629
0.838,0.698,0.598,-4.395,-22.522,-24.048
0.784,0.773,0.497,-11.719,-49.133,-73.669
0.838,0.625,0.603,-21.851,-94.666,-129.395
0.903,0.307,0.737,34.485,-91.614,-137.451
0.797,0.083,0.589,42.236,-45.349,-86.609
0.688,0.013,0.875,56.458,31.128,-57.068
0.607,-0.626,0.757,59.753,50.720,-72.571
0.527,-1.440,1.268,-72.266,40.039,-22.522
0.354,-1.728,1.201,-95.154,56.030,54.199
0.245,-1.326,0.995,-73.975,72.083,139.465
0.186,-0.552,1.008,-158.569,63.416,174.561
-0.147,0.047,0.758,-207.458,132.263,198.181
-0.260,0.658,0.310,-137.085,218.750,256.165
-0.052,1.061,-0.633,-112.244,275.391,255.371
0.277,1.823,-1.075,-103.882,231.995,254.700
0.394,1.856,-1.226,-56.152,152.405,145.020
0.454,1.927,-1.333,24.109,55.359,29.846
0.526,1.949,-1.152,50.293,-19.958,-75.195
0.391,1.956,-1.074,66.040,-88.074,-176.819
0.169,1.327,-0.504,75.928,-168.091,-188.843
0.119,1.151,-0.201,70.251,-197.327,-198.669
-0.052,0.885,0.013,60.730,-196.289,-228.516
-0.039,0.451,0.167,86.243,-211.670,-272.949
-0.173,0.017,0.222,115.601,-238.953,-295.837
-0.193,-0.709,0.639,25.513,-268.677,-263.611
0.088,-1.290,1.741,-70.190,-220.886,-158.264
0.227,-1.328,1.865,41.382,-78.979,-82.458
0.322,-1.267,1.299,10.864,-36.743,-3.052
0.338,-0.454,1.946,-64.392,36.011,33.813
0.393,-0.588,1.614,-40.283,62.805,35.950
0.413,-0.609,1.379,20.325,101.746,107.361
0.369,-0.667,1.095,-23.010,156.555,143.860
0.193,-0.657,1.068,-69.153,145.264,197.754
-0.004,-0.463,0.738,-57.678,192.139,258.606
-0.120,0.070,0.539,-88.562,224.487,325.623
-0.284,0.870,0.208,-172.485,256.287,338.623
-0.323,0.973,-0.606,-153.687,281.189,302.917
-0.175,1.506,-1.131,-123.657,230.164,278.320
-0.078,1.923,-0.685,-30.518,109.741,180.237
-0.004,1.837,-0.893,39.551,89.478,61.646
-0.036,1.749,-1.331,39.856,44.128,2.808
0.040,1.755,-0.927,52.429,-58.594,-64.270
-0.006,1.444,-0.559,98.267,-121.826,-129.456
-0.048,1.316,-0.446,143.799,-122.925,-184.204
-0.082,1.128,-0.049,82.031,-169.189,-242.126
-0.084,0.971,0.097,98.328,-179.810,-271.362
-0.104,0.480,0.220,139.404,-204.102,-287.842
-0.042,0.234,0.421,125.793,-230.896,-305.359
-0.010,-0.305,0.742,133.850,-243.958,-284.546
0.169,-1.011,1.270,50.171,-223.877,-212.646
0.324,-1.257,1.607,22.156,-166.687,-105.103
0.239,-1.059,1.707,-2.747,-80.383,-12.695
0.268,-1.094,1.557,-15.869,3.967,6.592
0.345,-1.044,1.496,-8.057,34.058,71.960
